orderId,createdAt,deliveryAddress,deliveryFee,productId,productName,productPrice,quantity,orderStatus,paymentStatus,subtotal,totalAmount,userEmail,userId
DO630JkNFCFKKaX03155,2025-07-25 23:26:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user997@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03156,2025-07-24 13:21:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,4,DELIVERED,PAID,48,98,user867@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03157,2025-07-20 19:34:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,1,DELIVERED,PAID,129,179,user306@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03158,2025-07-10 19:33:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user925@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03159,2025-07-17 16:24:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user497@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03160,2025-07-22 08:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user815@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03161,2025-07-05 21:33:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user414@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03162,2025-07-25 01:04:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user325@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03163,2025-07-28 02:02:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user138@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03164,2025-07-10 00:17:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,4,DELIVERED,PAID,48,98,user271@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03165,2025-07-25 02:18:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user870@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03166,2025-07-20 22:43:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user146@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03167,2025-07-23 10:10:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,5,DELIVERED,PAID,745,795,user346@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03168,2025-07-11 06:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user928@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03169,2025-07-27 04:56:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user426@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03170,2025-07-13 07:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,2,DELIVERED,PAID,252,302,user770@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03171,2025-07-16 09:51:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,5,DELIVERED,PAID,645,695,user741@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03172,2025-07-12 03:11:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user355@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03173,2025-07-16 07:19:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user246@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03174,2025-07-12 19:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user448@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03175,2025-07-17 04:58:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user618@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03176,2025-07-01 10:55:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,5,DELIVERED,PAID,745,795,user178@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03177,2025-07-08 01:17:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user489@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03178,2025-07-24 11:57:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user160@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03179,2025-07-22 02:59:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user900@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03180,2025-07-21 14:59:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,3,DELIVERED,PAID,36,86,user559@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03181,2025-07-01 06:34:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user662@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03182,2025-07-24 05:39:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user514@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03183,2025-07-05 22:17:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user176@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03184,2025-07-09 01:52:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user746@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03185,2025-07-05 03:31:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,2,DELIVERED,PAID,298,348,user500@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03186,2025-07-05 12:16:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user449@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03187,2025-07-02 17:35:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user314@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03188,2025-07-22 11:57:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,3,DELIVERED,PAID,36,86,user420@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03189,2025-07-26 07:20:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user646@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03190,2025-07-25 08:08:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user345@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03191,2025-07-04 09:20:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user767@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03192,2025-07-11 09:09:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,2,DELIVERED,PAID,298,348,user944@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03193,2025-07-02 20:20:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user772@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03194,2025-07-14 22:34:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user990@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03195,2025-07-15 10:52:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user794@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03196,2025-07-11 13:18:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user493@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03197,2025-07-26 08:15:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user267@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03198,2025-07-09 15:08:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user818@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03199,2025-07-05 00:32:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user101@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03200,2025-07-06 11:05:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user188@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03201,2025-07-11 04:08:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user371@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03202,2025-07-08 08:36:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,1,DELIVERED,PAID,129,179,user674@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03203,2025-07-18 21:39:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user619@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03204,2025-07-21 23:16:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user114@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03205,2025-07-06 13:03:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,1,DELIVERED,PAID,129,179,user368@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03206,2025-07-09 06:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user599@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03207,2025-07-18 09:32:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user460@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03208,2025-07-13 23:37:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user803@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03209,2025-07-25 07:43:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user989@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03210,2025-07-18 08:01:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user439@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03211,2025-07-27 07:02:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user723@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03212,2025-07-11 11:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user630@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03213,2025-07-12 23:10:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,4,DELIVERED,PAID,596,646,user611@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03214,2025-07-27 16:50:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user460@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03215,2025-07-02 17:47:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,3,DELIVERED,PAID,417,467,user791@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03216,2025-07-12 04:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user245@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03217,2025-07-25 22:23:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user596@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03218,2025-07-02 09:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user931@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03219,2025-07-19 00:24:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user652@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03220,2025-07-17 20:55:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user888@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03221,2025-07-25 11:46:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,5,DELIVERED,PAID,630,680,user524@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03222,2025-07-23 02:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,5,DELIVERED,PAID,60,110,user487@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03223,2025-07-16 13:05:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,4,DELIVERED,PAID,556,606,user210@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03224,2025-07-22 02:00:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,4,DELIVERED,PAID,516,566,user471@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03225,2025-07-03 10:45:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user610@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03226,2025-07-26 09:02:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,5,DELIVERED,PAID,645,695,user950@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03227,2025-07-13 18:11:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,5,DELIVERED,PAID,695,745,user976@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03228,2025-07-09 06:11:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user271@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03229,2025-07-26 06:22:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,1,DELIVERED,PAID,139,189,user128@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03230,2025-07-28 09:43:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,5,DELIVERED,PAID,745,795,user197@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03231,2025-07-28 16:43:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user755@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03232,2025-07-18 01:40:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,2,DELIVERED,PAID,298,348,user600@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03233,2025-07-19 16:41:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user508@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03234,2025-07-18 13:54:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,2,DELIVERED,PAID,298,348,user828@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03235,2025-07-18 00:07:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,3,DELIVERED,PAID,378,428,user100@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03236,2025-07-26 03:47:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,1,DELIVERED,PAID,12,62,user548@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03237,2025-07-27 22:01:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user667@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03238,2025-07-23 06:42:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,2,DELIVERED,PAID,24,74,user285@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03239,2025-07-18 11:31:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,5,DELIVERED,PAID,645,695,user438@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03240,2025-07-28 04:45:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user296@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03241,2025-07-07 08:22:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,3,DELIVERED,PAID,387,437,user455@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03242,2025-07-01 05:52:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,3,DELIVERED,PAID,447,497,user340@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03243,2025-07-25 14:10:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,2,DELIVERED,PAID,298,348,user606@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03244,2025-07-27 21:24:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,1,DELIVERED,PAID,149,199,user546@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03245,2025-07-17 22:56:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,3NbKvPK9euzNcCS71DFr,Tobleron,149,5,DELIVERED,PAID,745,795,user298@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03246,2025-07-13 10:57:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,4,DELIVERED,PAID,48,98,user178@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03247,2025-07-08 15:17:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,3,DELIVERED,PAID,387,437,user643@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03248,2025-07-26 16:59:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,WhiteChoc02,White Chocolate,129,2,DELIVERED,PAID,258,308,user785@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03249,2025-07-24 15:25:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,1,DELIVERED,PAID,126,176,user571@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03250,2025-07-11 15:35:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,MilkChoc03,Milk Chocolate,139,2,DELIVERED,PAID,278,328,user108@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03251,2025-07-15 08:22:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,DarkChoc01,Dark Chocolate,126,4,DELIVERED,PAID,504,554,user512@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
DO630JkNFCFKKaX03252,2025-07-16 20:58:00,"484 Taysan - Ibaan Rd, Ibaan, Batangas, Philippines",50,AFCandy04,AF Candy Chocolate,12,3,DELIVERED,PAID,36,86,user895@gmail.com,4Qw6l0ZqRLcjg0eDUg62NhtIAAk1
